Date,series ,OPEN,HIGH,LOW,PREV. CLOSE ,ltp ,close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
2-Jul-20,EQ,2102,2165,2098,"2,092.05","2,159.00",2157.15,"2,143.79","2,296.20","1,506.05",3758709,"8,057,866,454.25",140145
1-Jul-20,EQ,2079.7,2113.95,2079.5,"2,082.15","2,095.00",2092.05,"2,100.06","2,296.20","1,506.05",2503466,"5,257,440,478.80",103067
30-Jun-20,EQ,2100,2111.9,2075.05,"2,101.65","2,085.05",2082.15,"2,091.70","2,296.20","1,506.05",3071877,"6,425,458,895.35",121691
29-Jun-20,EQ,2108,2127.6,2091.3,"2,118.85","2,103.45",2101.65,"2,104.79","2,296.20","1,506.05",3076344,"6,475,066,353.75",109993
26-Jun-20,EQ,2025,2132,2019.95,"2,016.10","2,115.20",2118.85,"2,095.55","2,296.20","1,506.05",6300912,"13,203,873,993.95",237429
25-Jun-20,EQ,2035,2060,2009.25,"2,042.20","2,015.40",2016.1,"2,033.26","2,296.20","1,506.05",3044089,"6,189,426,011.20",127554
24-Jun-20,EQ,2034,2064.25,2031.6,"2,035.30","2,042.00",2042.2,"2,052.03","2,296.20","1,506.05",2560951,"5,255,143,082.70",125500
23-Jun-20,EQ,2027,2044,2010,"2,027.95","2,039.00",2035.3,"2,027.43","2,296.20","1,506.05",4206122,"8,527,623,665.40",136481
22-Jun-20,EQ,2050,2052.25,2019.15,"2,044.60","2,032.00",2027.95,"2,033.74","2,296.20","1,506.05",3196138,"6,500,116,008.40",109018
19-Jun-20,EQ,2042,2090,2032,"2,038.10","2,043.65",2044.6,"2,050.29","2,296.20","1,506.05",5681784,"11,649,300,600.55",152183
18-Jun-20,EQ,2045,2059.2,2025.2,"2,047.80","2,036.20",2038.1,"2,039.63","2,296.20","1,506.05",1944471,"3,966,007,263.55",77874
17-Jun-20,EQ,2046,2058.85,2026.55,"2,045.80","2,048.00",2047.8,"2,042.73","2,296.20","1,506.05",2703546,"5,522,609,994.85",92658
16-Jun-20,EQ,2065,2073.95,2031,"2,029.90","2,041.80",2045.8,"2,051.87","2,296.20","1,506.05",2146528,"4,404,387,581.95",89213
15-Jun-20,EQ,2039.1,2059,2000.95,"2,039.50","2,036.20",2029.9,"2,027.78","2,296.20","1,506.05",2399028,"4,864,706,967.65",97163
12-Jun-20,EQ,2011.2,2049.2,2011,"2,067.65","2,037.60",2039.5,"2,026.47","2,296.20","1,506.05",2842757,"5,760,775,770.15",130558
11-Jun-20,EQ,2100,2105,2061.8,"2,108.75","2,069.00",2067.65,"2,077.30","2,296.20","1,506.05",2269569,"4,714,585,319.90",100095
10-Jun-20,EQ,2077.05,2132,2073.5,"2,072.05","2,109.00",2108.75,"2,108.53","2,296.20","1,506.05",5168494,"10,897,927,412.75",187675
9-Jun-20,EQ,2063.1,2095.5,2060.25,"2,071.75","2,075.00",2072.05,"2,079.22","2,296.20","1,506.05",2910152,"6,050,853,764.50",150567
8-Jun-20,EQ,2078.25,2095,2062.1,"2,048.25","2,070.00",2071.75,"2,078.75","2,296.20","1,506.05",2957841,"6,148,612,154.35",108037
5-Jun-20,EQ,2091.6,2098,2040.3,"2,091.55","2,053.00",2048.25,"2,054.59","2,296.20","1,506.05",3573299,"7,341,657,005.90",143792
4-Jun-20,EQ,2046.75,2100,2046.75,"2,046.15","2,094.95",2091.55,"2,075.82","2,296.20","1,506.05",4048593,"8,404,139,687.85",147400
3-Jun-20,EQ,2051.85,2063.75,2020,"2,047.15","2,048.00",2046.15,"2,038.22","2,296.20","1,506.05",3699799,"7,540,990,258.25",154423
2-Jun-20,EQ,2060.2,2081,2040.05,"2,045.25","2,049.95",2047.15,"2,057.96","2,296.20","1,506.05",2443886,"5,029,413,812.55",116685
