Date,series,OPEN,HIGH,LOW,PREV. CLOSE ,ltp ,close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
17-Sep-20,EQ,794.95,817.5,789.5,789.25,806.3,808.3,807.67,1170,375.25,19972987,"16,131,626,946.25",266753
16-Sep-20,EQ,790.05,796.3,779.25,792.7,788.45,789.25,788.92,1170,375.25,7471542,"5,894,465,481.45",168914
15-Sep-20,EQ,791.05,809.85,783.05,794.95,791.8,792.7,795.47,1170,375.25,14024787,"11,156,311,755.85",192773
14-Sep-20,EQ,745,825.1,744.15,721.65,793,794.95,783.61,1170,375.25,32312531,"25,320,377,282.45",415569
11-Sep-20,EQ,712,734,710.15,722.4,720.05,721.65,723.23,1170,375.25,7221687,"5,222,954,988.80",120764
10-Sep-20,EQ,728.65,728.95,713.8,721.95,720.7,722.4,720.77,1170,375.25,3366359,"2,426,371,004.05",67465
9-Sep-20,EQ,712.1,730.9,710.2,725.9,722.6,721.95,721.31,1170,375.25,5514179,"3,977,432,747.85",101369
8-Sep-20,EQ,708.8,738.9,703.2,708.8,721.85,725.9,727.72,1170,375.25,11522742,"8,385,341,841.85",186330
7-Sep-20,EQ,696.35,712.4,689.05,700.8,707.05,708.8,702.03,1170,375.25,4238823,"2,975,801,272.85",89393
4-Sep-20,EQ,695.15,704.5,692.05,706.75,702,700.8,698.83,1170,375.25,3354844,"2,344,480,521.35",49600
3-Sep-20,EQ,704.8,716.4,697.6,701.95,707.8,706.75,708.45,1170,375.25,5468161,"3,873,914,728.00",100811
2-Sep-20,EQ,689.9,704.8,689.1,689.6,702.7,701.95,698.09,1170,375.25,4090511,"2,855,545,336.95",69906
1-Sep-20,EQ,695,704,682.4,694.4,692.25,689.6,695.04,1170,375.25,6377322,"4,432,514,477.35",70102
31-Aug-20,EQ,705,725,686,706.45,688.65,694.4,704.98,1170,375.25,7787176,"5,489,794,792.90",140233
28-Aug-20,EQ,713.7,716.65,703.2,710.15,705.55,706.45,709.69,1170,375.25,5416682,"3,844,192,015.25",115684
27-Aug-20,EQ,713.55,720,706.5,712.8,711.9,710.15,711.92,1170,375.25,3917059,"2,788,614,388.35",62402
