Date,series ,OPEN,HIGH,LOW,PREV. CLOSE ,ltp ,close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
20-Jul-20,EQ,3001,3020,2974,2995,3010,3002.55,2997.15,3315.15,1788.65,766793,"2,298,189,830.90",42699
17-Jul-20,EQ,2950,3000,2925,2942.3,2998,2995,2972.69,3315.15,1788.65,687105,"2,042,547,115.45",37676
16-Jul-20,EQ,2944,2950,2898.9,2942.05,2936,2942.3,2930.65,3315.15,1788.65,525135,"1,538,987,412.05",29200
15-Jul-20,EQ,2915,2955,2900,2899.5,2940,2942.05,2927.8,3315.15,1788.65,905351,"2,650,684,666.40",38565
14-Jul-20,EQ,2898,2909.9,2847,2900,2900,2899.5,2885.37,3315.15,1788.65,612986,"1,768,691,891.95",29836
13-Jul-20,EQ,2898.9,2910,2876.8,2894.7,2903.1,2900,2897.73,3315.15,1788.65,481614,"1,395,589,088.00",24826
10-Jul-20,EQ,2875,2915,2856.4,2882,2888.5,2894.7,2892.94,3315.15,1788.65,688374,"1,991,423,718.50",36113
9-Jul-20,EQ,2878,2895,2840.2,2852.45,2883.05,2882,2862.46,3315.15,1788.65,700527,"2,005,232,748.00",33930
8-Jul-20,EQ,2882,2899,2811.6,2847.15,2857.05,2852.45,2856.09,3315.15,1788.65,1348820,"3,852,351,351.60",63485
7-Jul-20,EQ,2901,2974,2826.55,2897.1,2850,2847.15,2890.18,3315.15,1788.65,2168031,"6,265,995,904.65",99272
6-Jul-20,EQ,2942.05,2946,2884,2932.4,2901,2897.1,2901.45,3315.15,1788.65,1126391,"3,268,163,202.70",54165
3-Jul-20,EQ,2899,2960,2887.6,2879.35,2935.05,2932.4,2930.01,3315.15,1788.65,1394994,"4,087,340,070.05",63319
2-Jul-20,EQ,2857.9,2903.45,2837.1,2842.05,2877.25,2879.35,2872.16,3315.15,1788.65,754915,"2,168,238,934.95",47861
1-Jul-20,EQ,2838.05,2872,2828.6,2826.05,2837.8,2842.05,2847.88,3315.15,1788.65,525801,"1,497,418,446.35",28435
30-Jun-20,EQ,2902.4,2913.45,2815,2859.5,2834,2826.05,2850.99,3315.15,1788.65,751691,"2,143,065,274.10",51615
29-Jun-20,EQ,2825,2870,2815,2867.6,2850,2859.5,2837.36,3315.15,1788.65,680242,"1,930,092,641.65",33904
26-Jun-20,EQ,2853.7,2900,2825,2820.45,2860,2867.6,2868.03,3315.15,1788.65,1227666,"3,520,980,219.45",58805
25-Jun-20,EQ,2789.8,2890,2772.7,2817.25,2817,2820.45,2847.35,3315.15,1788.65,1341923,"3,820,925,692.00",74504
24-Jun-20,EQ,2899.8,2979.9,2805.65,2862.15,2809.8,2817.25,2899.73,3315.15,1788.65,1617177,"4,689,372,224.65",74569
23-Jun-20,EQ,2890,2910.1,2844.95,2855.75,2867.55,2862.15,2875.35,3315.15,1788.65,1089948,"3,133,985,306.45",54956
22-Jun-20,EQ,2690,2873.95,2659.55,2674.35,2863.9,2855.75,2815,3315.15,1788.65,1872879,"5,272,149,436.15",102487
19-Jun-20,EQ,2690,2710,2655,2678.35,2675.95,2674.35,2680.7,3315.15,1788.65,929101,"2,490,637,122.80",53562
18-Jun-20,EQ,2689.45,2697.15,2646.15,2689.45,2680,2678.35,2674.9,3315.15,1788.65,579581,"1,550,322,404.65",35240
17-Jun-20,EQ,2718.45,2737.8,2674.2,2718.45,2692,2689.45,2699.56,3315.15,1788.65,600389,"1,620,783,218.05",35943
16-Jun-20,EQ,2764,2786.95,2702.85,2728.55,2713.25,2718.45,2740.59,3315.15,1788.65,611383,"1,675,552,263.35",38386
15-Jun-20,EQ,2774,2774,2707.95,2782.15,2732.1,2728.55,2732.43,3315.15,1788.65,517426,"1,413,829,643.20",30367
12-Jun-20,EQ,2610.25,2799.05,2610.25,2718.55,2797,2782.15,2721.15,3315.15,1788.65,895713,"2,437,368,268.30",43389
11-Jun-20,EQ,2717.2,2758,2703.4,2717.2,2718,2718.55,2732.53,3315.15,1788.65,661183,"1,806,702,641.60",41511
10-Jun-20,EQ,2790.2,2803.95,2703.35,2791.15,2726,2717.2,2753.45,3315.15,1788.65,687956,"1,894,250,253.35",45163
9-Jun-20,EQ,2805.1,2814.6,2766,2801.05,2780,2791.15,2789.96,3315.15,1788.65,619517,"1,728,425,329.60",42461
8-Jun-20,EQ,2800,2814,2745,2776.3,2797.95,2801.05,2787.04,3315.15,1788.65,727119,"2,026,512,269.25",49345
5-Jun-20,EQ,2842,2842.9,2762,2817.25,2779,2776.3,2784.27,3315.15,1788.65,723898,"2,015,524,589.00",52409
4-Jun-20,EQ,2778,2833.2,2756,2783.4,2814.4,2817.25,2799.04,3315.15,1788.65,709467,"1,985,827,537.80",45042
3-Jun-20,EQ,2825,2876.5,2770.1,2796.1,2785,2783.4,2827.13,3315.15,1788.65,750002,"2,120,349,673.25",44661
2-Jun-20,EQ,2759.9,2814.25,2726.2,2758.3,2796.25,2796.1,2772.5,3315.15,1788.65,1283508,"3,558,528,982.90",69748
1-Jun-20,EQ,2730,2790,2725.45,2710.5,2749.85,2758.3,2768.87,3315.15,1788.65,1008599,"2,792,679,302.95",63964
29-May-20,EQ,2603,2741,2591.25,2600,2708,2710.5,2687.49,3315.15,1788.65,2057709,"5,530,075,921.65",82173
28-May-20,EQ,2588,2619.5,2450,2580.55,2603,2600,2593.69,3315.15,1788.65,1087116,"2,819,642,706.80",48425
27-May-20,EQ,2569,2605,2540.3,2564.85,2568,2580.55,2575.12,3315.15,1788.65,563893,"1,452,094,623.45",28418
26-May-20,EQ,2580,2597.95,2533.6,2553.75,2561,2564.85,2563.9,3315.15,1788.65,686476,"1,760,053,747.35",42876
22-May-20,EQ,2623,2634.5,2542.8,2640.35,2561,2553.75,2579.47,3315.15,1788.65,1328369,"3,426,487,988.05",70668
21-May-20,EQ,2634.5,2724.2,2621.25,2557.75,2627,2640.35,2663.3,3315.15,1788.65,3481431,"9,272,094,034.90",182683
20-May-20,EQ,2496,2580.45,2477.45,2509.3,2556,2557.75,2530.42,3315.15,1788.65,947445,"2,397,431,487.55",75560
19-May-20,EQ,2518,2555,2486.9,2477.45,2510,2509.3,2512.32,3315.15,1788.65,641588,"1,611,875,248.70",42729
18-May-20,EQ,2650,2653.35,2461,2663.6,2477.5,2477.45,2527.46,3315.15,1788.65,1172814,"2,964,236,531.85",71596
15-May-20,EQ,2705,2710,2650,2702.65,2660,2663.6,2670.98,3315.15,1788.65,645549,"1,724,250,014.50",41247
14-May-20,EQ,2601.5,2730,2601.5,2696,2697.05,2702.65,2687.28,3315.15,1788.65,893108,"2,400,031,857.35",51242
13-May-20,EQ,2774,2774,2671.35,2628.85,2680.05,2696,2704.21,3315.15,1788.65,1257856,"3,401,512,029.70",78239
12-May-20,EQ,2531,2655.9,2494.25,2566.3,2654,2628.85,2577.13,3315.15,1788.65,1335103,"3,440,739,903.25",83849
11-May-20,EQ,2430,2624.95,2428,2419.05,2560.6,2566.3,2555.11,3315.15,1788.65,1627649,"4,158,828,887.60",87843
8-May-20,EQ,2446.05,2450,2401.05,2406.55,2422.65,2419.05,2425.41,3315.15,1788.65,455836,"1,105,590,945.95",23673
7-May-20,EQ,2470,2485.75,2400,2471.85,2405.85,2406.55,2438.22,3315.15,1788.65,422146,"1,029,284,409.60",27497
6-May-20,EQ,2425,2495,2361.3,2422.8,2475,2471.85,2444.79,3315.15,1788.65,778603,"1,903,520,010.60",40185
5-May-20,EQ,2475,2488.9,2400.8,2442.15,2416.95,2422.8,2435.61,3315.15,1788.65,663761,"1,616,665,322.20",36042
4-May-20,EQ,2550,2554.95,2415.4,2623.3,2433,2442.15,2462.39,3315.15,1788.65,574562,"1,414,794,043.20",36358
30-Apr-20,EQ,2525.1,2654,2510.15,2499.15,2623.8,2623.3,2600.82,3315.15,1788.65,1118713,"2,909,570,323.65",69201
29-Apr-20,EQ,2474,2520,2450,2463.7,2500,2499.15,2492.45,3315.15,1788.65,525271,"1,309,211,701.55",35997
28-Apr-20,EQ,2510.85,2546.4,2431.35,2505.75,2464.8,2463.7,2469.42,3315.15,1788.65,646908,"1,597,490,042.15",40098
